69.4619, 194.8139, 198.4755, 74.3655, 206.5736, 78.1794, 167.0322, 181.7919, 83.0118, 203.0914, 75.5431, 201.1963, 180.7123, 98.5093, 200.6667, 52.3249, 61.2589, 89.1692, 114.5431, 109.3401, 174.1066, 128.2876, 197.7005, 74.3435, 105.0846, 66.7783, 85.5736, 203.9577, 186.0761, 197.3892, 133.2690, 211.2995
122.8417, 121.5050, 97.1983, 174.7683, 148.7950, 200.0467, 201.5067, 123.3250, 165.8717, 76.3050, 203.9483, 50.5183, 70.2517, 192.6017, 77.4250, 194.0333, 223.9083, 176.0600, 167.6867, 160.7217, 184.2267, 159.8967, 76.5783, 229.1600, 78.7233, 112.9367, 156.1183, 135.0833, 80.5650, 73.3067, 199.0850, 182.0983
123.5981, 180.2558, 163.7115, 67.4404, 180.7154, 66.5346, 163.5077, 160.1865, 116.8692, 196.3038, 114.1385, 59.0058, 180.6808, 83.8692, 95.3923, 67.2750, 148.0115, 103.1962, 120.2481, 77.0846, 158.2115, 115.5288, 211.8712, 59.4423, 124.8327, 73.9404, 98.5692, 117.2269, 184.8923, 89.6519, 169.5000, 116.1558
64.7141, 107.9276, 105.6050, 225.2313, 78.7414, 147.4152, 188.6240, 171.6074, 122.1910, 72.3084, 216.1210, 192.8790, 114.9158, 205.9715, 174.2871, 101.4520, 125.6951, 205.1340, 44.2112, 210.3677, 186.7734, 167.4579, 44.9775, 201.6572, 211.7568, 209.5955, 171.1779, 141.0190, 82.6548, 176.5611, 115.4176, 178.6477
147.8503, 99.4150, 187.3878, 163.9410, 174.0590, 79.2653, 123.9637, 164.2154, 48.1837, 193.1996, 134.9048, 142.0249, 105.0635, 163.2336, 100.9456, 56.4739, 108.9773, 203.2766, 93.3243, 193.2562, 75.4467, 96.8662, 198.7642, 81.5420, 159.0476, 80.7392, 190.8435, 163.2268, 159.1202, 164.9161, 82.0453, 166.8095
147.1021, 76.6503, 216.4594, 217.5690, 177.0246, 92.5803, 151.5180, 125.2287, 160.0794, 200.5841, 181.9036, 164.2325, 198.5217, 224.2722, 176.0983, 134.5596, 199.6786, 207.1512, 204.8677, 159.7070, 160.6560, 93.6087, 207.5066, 208.4726, 205.6219, 218.2930, 189.1550, 181.6427, 144.9263, 214.4745, 98.7410, 115.7618
142.8182, 214.7368, 89.5678, 101.8022, 155.7049, 168.8437, 90.5965, 204.1404, 87.5582, 75.5646, 127.2057, 38.5646, 77.8533, 110.9809, 68.2887, 50.5997, 68.3844, 173.4593, 89.5949, 96.2073, 100.9729, 78.9809, 178.2679, 54.1340, 189.5407, 175.5455, 43.6140, 105.7002, 110.5933, 136.8485, 162.3397, 163.3652
189.4851, 134.5070, 210.0636, 65.4453, 102.3996, 89.4254, 160.4195, 161.8330, 183.6521, 203.8867, 181.9682, 188.9682, 92.1571, 202.5745, 170.6382, 183.9980, 160.9821, 219.2346, 227.5944, 197.9125, 201.7316, 145.3837, 188.4990, 208.0199, 63.0179, 97.0199, 186.2087, 157.4732, 92.2406, 164.2505, 110.5189, 143.4672
84.1043, 79.4694, 63.3991, 106.0703, 68.8503, 152.6644, 131.1746, 78.3605, 140.8821, 98.5896, 189.0748, 90.2608, 142.9048, 154.2766, 61.4172, 137.1497, 106.3175, 149.2653, 117.9456, 161.0862, 48.1746, 176.2925, 178.3810, 66.5102, 101.7256, 62.9161, 158.3356, 50.0272, 66.3039, 42.2834, 87.5692, 148.8186
77.0541, 157.6448, 94.4672, 138.2027, 97.4363, 133.6178, 176.2104, 92.8552, 87.7819, 76.8301, 138.6255, 201.8880, 187.1873, 45.3668, 148.7896, 82.3803, 104.9517, 90.7606, 51.5676, 159.4498, 185.3398, 178.7587, 88.7761, 63.2510, 155.9402, 140.6293, 175.9961, 159.6834, 101.6737, 143.9479, 174.8282, 197.8494
